0, 0, Header, 1, 9, 192
1, 0, Start_track
1, 0, Tempo, 461538
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, End_track
2, 0, Start_track
2, 0, Title_t, "tuba"
2, 0, Channel_prefix, 0
2, 0, Control_c, 0, 7, 115
2, 0, Program_c, 0, 58
2, 0, Control_c, 0, 0, 0
2, 0, Control_c, 0, 91, 97
2, 0, Control_c, 0, 93, 5
2, 0, Note_on_c, 0, 55, 100
2, 0, Note_on_c, 0, 52, 100
2, 0, Note_on_c, 0, 48, 100
2, 94, Note_off_c, 0, 48, 0
2, 94, Note_off_c, 0, 52, 0
2, 94, Note_off_c, 0, 55, 0
2, 288, Note_on_c, 0, 55, 100
2, 288, Note_on_c, 0, 52, 100
2, 288, Note_on_c, 0, 48, 100
2, 310, Note_off_c, 0, 48, 0
2, 310, Note_off_c, 0, 52, 0
2, 310, Note_off_c, 0, 55, 0
2, 336, Note_on_c, 0, 52, 100
2, 336, Note_on_c, 0, 55, 100
2, 336, Note_on_c, 0, 48, 100
2, 358, Note_off_c, 0, 48, 0
2, 358, Note_off_c, 0, 55, 0
2, 358, Note_off_c, 0, 52, 0
2, 384, Note_on_c, 0, 52, 100
2, 384, Note_on_c, 0, 55, 100
2, 384, Note_on_c, 0, 48, 100
2, 478, Note_off_c, 0, 48, 0
2, 478, Note_off_c, 0, 55, 0
2, 478, Note_off_c, 0, 52, 0
2, 768, Note_on_c, 0, 55, 100
2, 768, Note_on_c, 0, 52, 100
2, 768, Note_on_c, 0, 48, 100
2, 862, Note_off_c, 0, 48, 0
2, 862, Note_off_c, 0, 52, 0
2, 862, Note_off_c, 0, 55, 0
2, 1056, Note_on_c, 0, 55, 100
2, 1056, Note_on_c, 0, 52, 100
2, 1056, Note_on_c, 0, 48, 100
2, 1078, Note_off_c, 0, 48, 0
2, 1078, Note_off_c, 0, 52, 0
2, 1078, Note_off_c, 0, 55, 0
2, 1104, Note_on_c, 0, 52, 100
2, 1104, Note_on_c, 0, 55, 100
2, 1104, Note_on_c, 0, 48, 100
2, 1126, Note_off_c, 0, 48, 0
2, 1126, Note_off_c, 0, 55, 0
2, 1126, Note_off_c, 0, 52, 0
2, 1152, Note_on_c, 0, 55, 100
2, 1152, Note_on_c, 0, 52, 100
2, 1152, Note_on_c, 0, 48, 100
2, 1174, Note_off_c, 0, 48, 0
2, 1174, Note_off_c, 0, 52, 0
2, 1174, Note_off_c, 0, 55, 0
2, 1200, Note_on_c, 0, 48, 100
2, 1200, Note_on_c, 0, 52, 100
2, 1200, Note_on_c, 0, 55, 100
2, 1246, Note_off_c, 0, 55, 0
2, 1246, Note_off_c, 0, 52, 0
2, 1246, Note_off_c, 0, 48, 0
2, 1536, Note_on_c, 0, 55, 100
2, 1536, Note_on_c, 0, 52, 100
2, 1536, Note_on_c, 0, 48, 100
2, 1630, Note_off_c, 0, 48, 0
2, 1630, Note_off_c, 0, 52, 0
2, 1630, Note_off_c, 0, 55, 0
2, 1824, Note_on_c, 0, 55, 100
2, 1824, Note_on_c, 0, 52, 100
2, 1824, Note_on_c, 0, 48, 100
2, 1846, Note_off_c, 0, 48, 0
2, 1846, Note_off_c, 0, 52, 0
2, 1846, Note_off_c, 0, 55, 0
2, 1872, Note_on_c, 0, 52, 100
2, 1872, Note_on_c, 0, 55, 100
2, 1872, Note_on_c, 0, 48, 100
2, 1894, Note_off_c, 0, 48, 0
2, 1894, Note_off_c, 0, 55, 0
2, 1894, Note_off_c, 0, 52, 0
2, 1920, Note_on_c, 0, 52, 100
2, 1920, Note_on_c, 0, 55, 100
2, 1920, Note_on_c, 0, 48, 100
2, 2014, Note_off_c, 0, 48, 0
2, 2014, Note_off_c, 0, 55, 0
2, 2014, Note_off_c, 0, 52, 0
2, 2304, Note_on_c, 0, 55, 100
2, 2304, Note_on_c, 0, 52, 100
2, 2304, Note_on_c, 0, 48, 100
2, 2398, Note_off_c, 0, 48, 0
2, 2398, Note_off_c, 0, 52, 0
2, 2398, Note_off_c, 0, 55, 0
2, 2592, Note_on_c, 0, 55, 100
2, 2592, Note_on_c, 0, 52, 100
2, 2592, Note_on_c, 0, 48, 100
2, 2614, Note_off_c, 0, 48, 0
2, 2614, Note_off_c, 0, 52, 0
2, 2614, Note_off_c, 0, 55, 0
2, 2640, Note_on_c, 0, 52, 100
2, 2640, Note_on_c, 0, 55, 100
2, 2640, Note_on_c, 0, 48, 100
