0, 0, Header, 1, 15, 120
1, 0, Start_track
1, 0, Sequencer_specific, 15, 5, 15, 28, 50, 48, 49, 51, 46, 48, 49, 46, 48, 56, 1, 1
1, 0, Sequencer_specific, 11, 5, 15, 18, 3, 3, 127, 127, 0, 255, 1, 5
1, 0, Sequencer_specific, 42, 5, 15, 45, 77, 105, 99, 114, 111, 115, 111, 102, 116, 32, 83, 97, 110, 115, 32, 83, 101, 114, 105, 102, 44, 56, 46, 50, 53, 44, 70, 97, 108, 115, 101, 44, 70, 97, 108, 115, 101, 44, 49
1, 0, Key_signature, 1, "major"
1, 0, SMPTE_offset, 96, 0, 0, 0, 0
1, 0, Tempo, 555555
1, 0, Time_signature, 4, 2, 24, 8
1, 3360, Time_signature, 2, 2, 24, 8
1, 3600, Time_signature, 4, 2, 24, 8
1, 6960, Time_signature, 2, 2, 24, 8
1, 7200, Time_signature, 4, 2, 24, 8
1, 11040, Time_signature, 3, 2, 24, 8
1, 19680, Time_signature, 2, 2, 24, 8
1, 19920, Time_signature, 3, 2, 24, 8
1, 22440, Time_signature, 2, 2, 24, 8
1, 22680, Time_signature, 6, 2, 24, 8
1, 24120, Time_signature, 3, 2, 24, 8
1, 29520, Time_signature, 2, 2, 24, 8
1, 29760, Time_signature, 3, 2, 24, 8
1, 32280, Time_signature, 2, 2, 24, 8
1, 32520, Time_signature, 6, 2, 24, 8
1, 33960, Time_signature, 3, 2, 24, 8
1, 39720, Time_signature, 6, 2, 24, 8
1, 43320, Time_signature, 3, 2, 24, 8
1, 51960, Time_signature, 4, 2, 24, 8
1, 62520, Tempo, 277777
1, 62520, End_track
2, 0, Start_track
2, 0, Sequencer_specific, 5, 5, 15, 9, 72, 72
2, 0, Sequencer_specific, 15, 5, 15, 6, 71, 101, 110, 101, 114, 97, 108, 32, 77, 73, 68, 73
2, 0, Channel_prefix, 2
2, 0, MIDI_port, 0
2, 0, Title_t, "Voice"
2, 0, Control_c, 2, 7, 99
2, 0, Program_c, 2, 56
2, 3360, Time_signature, 2, 2, 24, 8
2, 3600, Time_signature, 4, 2, 24, 8
2, 6960, Time_signature, 2, 2, 24, 8
2, 7200, Time_signature, 4, 2, 24, 8
2, 11040, Time_signature, 3, 2, 24, 8
2, 17280, Note_on_c, 2, 54, 127
2, 17340, Note_on_c, 2, 54, 0
2, 17340, Note_on_c, 2, 54, 127
2, 17370, Note_on_c, 2, 54, 0
2, 17370, Note_on_c, 2, 54, 127
2, 17400, Note_on_c, 2, 54, 0
2, 17400, Note_on_c, 2, 54, 127
2, 17460, Note_on_c, 2, 54, 0
2, 17460, Note_on_c, 2, 54, 127
2, 17520, Note_on_c, 2, 54, 0
2, 17520, Note_on_c, 2, 55, 127
2, 17640, Note_on_c, 2, 55, 0
2, 17640, Note_on_c, 2, 54, 127
2, 17700, Note_on_c, 2, 54, 0
2, 17700, Note_on_c, 2, 54, 127
2, 17880, Note_on_c, 2, 54, 0
2, 18000, Note_on_c, 2, 54, 127
2, 18060, Note_on_c, 2, 54, 0
2, 18060, Note_on_c, 2, 54, 127
2, 18090, Note_on_c, 2, 54, 0
2, 18090, Note_on_c, 2, 54, 127
2, 18120, Note_on_c, 2, 54, 0
2, 18120, Note_on_c, 2, 54, 127
2, 18180, Note_on_c, 2, 54, 0
2, 18180, Note_on_c, 2, 54, 127
2, 18240, Note_on_c, 2, 54, 0
2, 18240, Note_on_c, 2, 55, 127
2, 18360, Note_on_c, 2, 55, 0
2, 18360, Note_on_c, 2, 54, 127
2, 18420, Note_on_c, 2, 54, 0
2, 18420, Note_on_c, 2, 50, 127
2, 18480, Note_on_c, 2, 50, 0
2, 18480, Note_on_c, 2, 50, 127
2, 18600, Note_on_c, 2, 50, 0
2, 18720, Note_on_c, 2, 54, 127
2, 18780, Note_on_c, 2, 54, 0
2, 18780, Note_on_c, 2, 54, 127
2, 18810, Note_on_c, 2, 54, 0
2, 18810, Note_on_c, 2, 54, 127
